trip_id,stop_id,stop_sequence
7166,  2865,  23
7166,  3029,  24
7166,  201,  25
7166,  1359,  26
7166,  3274,  27
7166,  2467,  28
7166,  3379,  29
7166,  3376,  30
7166,  1427,  31
7166,  571,  32
7166,  1348,  33
7166,  2665,  34
7166,  1902,  35
7166,  143,  36
7166,  302,  37
7166,  2071,  38
7166,  1865,  39
7166,  1228,  40
7166,  483,  41
7166,  786,  42
7166,  2085,  43
7166,  3381,  44
7166,  1070,  45
7166,  3204,  47
7166,  903,  48
7166,  2574,  49
7166,  1300,  50
7166,  227,  51
7166,  1046,  52
7166,  2041,  53
7166,  19,  54
7166,  36,  55
7166,  3457,  56
7166,  2682,  57
7166,  833,  58
7166,  1836,  59
7166,  1533,  60
7166,  3084,  61
7166,  2199,  62
7178,  709,  0
7178,  963,  1
7178,  1662,  2
7178,  1960,  3
7178,  3004,  4
7178,  2617,  5
7178,  2957,  6
7178,  448,  7
7178,  1853,  8
7178,  2567,  10
7178,  135,  11
7178,  3490,  12
7178,  565,  13
7178,  3255,  14
7178,  1549,  15
7178,  446,  16
7178,  3450,  17
7178,  1498,  18
7178,  1133,  19
7178,  2909,  20
7178,  2616,  21
7178,  2403,  22
7178,  1075,  23
7178,  1050,  24
7178,  1772,  25
7178,  1072,  26
7178,  3319,  27
7178,  1182,  28
7178,  2454,  29
7178,  521,  30
7178,  3013,  31
7178,  564,  32
7178,  2443,  33
7178,  522,  34
7178,  1713,  35
7178,  1443,  36
7178,  2280,  37
7178,  1978,  38
7178,  3506,  39
7178,  1646,  40
7178,  328,  41
7178,  3546,  42
7178,  155,  43
7178,  3263,  44
7178,  2675,  45
7178,  3539,  46
7178,  3137,  47
7178,  2945,  48
7178,  181,  49
7178,  3563,  50
7178,  1437,  51
7178,  883,  52
7178,  1757,  53
7178,  3304,  54
7178,  1054,  55
7178,  150,  56
7178,  1697,  57
7178,  3400,  58
7178,  2401,  59
7178,  319,  60
7178,  1734,  61
7178,  9,  62
7178,  21,  63
7178,  1812,  65
7178,  667,  66
7178,  594,  67
7204,  227,  0
7204,  1046,  1
7204,  2041,  2
7204,  3241,  3
7204,  3457,  4
7204,  2682,  5
7204,  1965,  6
7204,  1836,  7
7204,  1533,  8
7204,  3084,  9
7204,  2199,  10
7348,  709,  0
7348,  2199,  1
7348,  3161,  2
7348,  2911,  3
7348,  2069,  4
7348,  645,  5
7348,  487,  6
7348,  1424,  7
7348,  1478,  8
7348,  3057,  9
7348,  1104,  11
7348,  1278,  12
7348,  213,  13
7348,  1794,  14
7348,  708,  15
7348,  1324,  16
7348,  2381,  17
7348,  158,  18
7348,  3093,  19
7348,  309,  20
7348,  1669,  21
7348,  22,  22
7348,  993,  23
7348,  648,  24
7348,  2388,  25
7348,  3131,  26
7348,  212,  27
7348,  2906,  28
7348,  1258,  29
7348,  783,  30
7348,  1323,  31
7348,  2423,  32
7348,  1759,  33
7348,  2549,  34
7348,  219,  35
7348,  1167,  36
7348,  583,  37
7348,  853,  38
7348,  2885,  39
7348,  622,  40
7348,  2739,  41
7348,  1690,  42
7348,  3481,  43
7348,  2958,  44
7348,  1989,  45
7348,  3568,  46
7348,  1272,  47
7348,  2577,  48
7348,  1215,  49
7348,  144,  50
7348,  1299,  51
7348,  1451,  52
7348,  1697,  53
7348,  3400,  54
7348,  2401,  55
7348,  435,  56
7357,  435,  0
7357,  1442,  1
7357,  1295,  2
7357,  1899,  3
7357,  2067,  4
7357,  488,  5
7357,  193,  6
7357,  3262,  7
7357,  1362,  8
7357,  682,  9
7357,  2416,  10
7357,  1448,  11
7357,  2353,  12
7357,  701,  13
7357,  671,  14
7357,  2769,  15
7357,  3529,  16
7357,  2105,  17
7357,  1309,  18
7357,  3374,  19
7357,  3052,  20
7357,  1120,  21
7357,  1877,  22
7357,  3460,  23
7357,  1835,  24
7357,  598,  25
7357,  3487,  26
7357,  1385,  27
7357,  2580,  28
7357,  842,  29
7357,  3598,  30
7357,  1497,  31
7357,  1825,  32
7357,  2345,  33
7357,  862,  34
7357,  2923,  35
7357,  252,  36
7357,  3533,  37
7357,  239,  38
7357,  3027,  39
7357,  2417,  40
7357,  43,  41
7357,  1104,  42
7357,  967,  43
7357,  2093,  44
7357,  534,  45
7357,  2545,  47
7357,  2753,  48
7357,  102,  49
7357,  797,  50
7357,  709,  51
7357,  963,  52
7357,  1533,  53
7357,  3084,  54
7357,  2199,  55
7366,  1478,  0
7366,  3057,  1
7366,  1104,  3
7366,  1278,  4
7366,  213,  5
7366,  1794,  6
7366,  708,  7
7366,  1324,  8
7366,  2381,  9
7366,  158,  10
7366,  3093,  11
7366,  309,  12
7366,  1669,  13
7366,  22,  14
7366,  993,  15
7366,  648,  16
7366,  2388,  17
7366,  3131,  18
7366,  212,  19
7366,  2906,  20
7366,  1258,  21
7366,  783,  22
7366,  1323,  23
7366,  2423,  24
7366,  1759,  25
7366,  2549,  26
7366,  219,  27
7366,  1167,  28
7366,  583,  29
7366,  853,  30
7366,  2885,  31
7366,  622,  32
7366,  2739,  33
7366,  1690,  34
7366,  3481,  35
7366,  2958,  36
7366,  1989,  37
7366,  3568,  38
7366,  1272,  39
7366,  2577,  40
7366,  1215,  41
7366,  144,  42
7366,  1299,  43
7366,  1451,  44
7366,  1697,  45
7366,  3400,  46
7366,  2401,  47
7366,  435,  48
7393,  435,  0
7393,  1442,  1
7393,  1295,  2
7393,  1899,  3
7393,  2067,  4
7393,  488,  5
7393,  193,  6
7393,  3262,  7
7393,  1362,  8
7393,  682,  9
7393,  2416,  10
7393,  1448,  11
7393,  2353,  12
7393,  701,  13
7393,  671,  14
7393,  2769,  15
7393,  3529,  16
7393,  2105,  17
7393,  1309,  18
7393,  3374,  19
7393,  3052,  20
7393,  1120,  21
7393,  1877,  22
7393,  3460,  23
7393,  1835,  24
7393,  598,  25
7393,  3487,  26
7393,  1385,  27
7393,  2580,  28
7393,  842,  29
7393,  3598,  30
7393,  1497,  31
7393,  1825,  32
7393,  2345,  33
7393,  862,  34
7393,  2923,  35
7393,  252,  36
7393,  3533,  37
7393,  239,  38
7393,  3027,  39
7393,  2417,  40
7393,  43,  41
7393,  1104,  42
7393,  967,  43
7393,  2093,  44
7393,  534,  45
7558,  3478,  0
7558,  2249,  1
7558,  1924,  2
7558,  1543,  3
7558,  1269,  4
7558,  1804,  5
7558,  3259,  6
7558,  1506,  7
7558,  385,  8
7558,  2396,  9
7558,  1412,  10
7558,  3229,  11
7558,  218,  12
7558,  673,  13
7558,  1931,  14
7558,  1810,  15
7558,  2886,  16
7558,  3040,  17
7558,  518,  18
7558,  1349,  19
7558,  2887,  20
7558,  2832,  21
7558,  653,  22
7558,  1980,  23
7558,  800,  24
7558,  861,  25
7558,  3461,  26
7558,  2002,  27
7558,  3333,  28
7558,  2499,  29
7558,  736,  30
7558,  1638,  31
7558,  2189,  32
7558,  530,  33
7558,  2736,  34
7558,  2197,  35
7558,  354,  36
7558,  924,  37
7558,  71,  38
7558,  1139,  39
7558,  1311,  40
7558,  1872,  41
7558,  2882,  42
7558,  733,  43
7558,  1758,  44
7558,  457,  45
7558,  1463,  46
7558,  203,  47
7558,  2529,  48
7558,  2255,  49
7558,  2709,  50
7558,  2392,  51
7558,  1118,  52
7558,  2122,  53
7558,  835,  54
7558,  1809,  55
7558,  1688,  56
7558,  523,  57
7581,  2716,  0
7581,  413,  1
7581,  1709,  2
7581,  3585,  3
7581,  3425,  4
7581,  3227,  5
7581,  949,  6
7581,  953,  7
7581,  803,  8
7581,  1416,  9
7581,  2768,  10
7581,  3034,  11
7581,  2032,  12
7581,  703,  13
7581,  580,  14
7581,  3156,  15
7581,  2142,  16
7581,  3451,  17
7581,  502,  18
7581,  341,  19
7581,  2809,  20
7581,  1653,  21
7581,  2945,  22
7581,  181,  23
7581,  1472,  24
7581,  453,  25
7581,  3054,  26
7581,  52,  27
7581,  2035,  28
7581,  1025,  29
7581,  1610,  30
7581,  3175,  31
7581,  589,  32
7581,  2051,  33
7581,  1474,  34
7581,  1391,  35
7581,  3233,  36
7581,  2920,  37
7581,  491,  38
7581,  1998,  39
7581,  3310,  40
7581,  1240,  41
7581,  2537,  42
7581,  3595,  43
7581,  1550,  44
7581,  757,  45
7581,  2735,  46
7581,  1150,  47
7581,  1219,  49
7581,  186,  50
7581,  1790,  51
7581,  2916,  52
7581,  2081,  53
7581,  1226,  54
7581,  431,  55
7581,  35,  56
7581,  2738,  57
7581,  1729,  58
7581,  3484,  59
7604,  501,  0
7604,  2909,  1
7604,  2616,  2
7604,  2403,  3
7604,  1075,  4
7604,  831,  5
7604,  1772,  6
7604,  1072,  7
7604,  3319,  8
7604,  1182,  9
7604,  2454,  10
7604,  521,  11
7604,  3013,  12
7604,  564,  13
7604,  2443,  14
7604,  522,  15
7604,  1713,  16
7604,  1443,  17
7604,  2280,  18
7604,  1978,  19
7604,  3506,  20
7604,  1646,  21
7604,  328,  22
7604,  1781,  23
7604,  3546,  24
7604,  155,  25
7604,  3263,  26
7604,  2675,  27
7604,  3539,  28
7604,  3137,  29
7604,  2945,  30
7604,  181,  31
7604,  3563,  32
7604,  1437,  33
7604,  883,  34
7604,  1757,  35
7604,  3304,  36
7604,  1054,  37
7604,  150,  38
7604,  1697,  39
7604,  3400,  40
7604,  2401,  41
7604,  319,  42
7604,  1734,  43
7604,  9,  44
7604,  2601,  45
7604,  21,  46
7604,  1812,  48
7604,  667,  49
7604,  594,  50
7681,  1220,  1
7681,  2524,  2
7681,  429,  3
7681,  285,  4
7681,  1730,  5
7681,  528,  7
7681,  1923,  8
7681,  3343,  9
7681,  762,  10
7681,  2747,  11
7681,  3216,  12
7681,  121,  13
7681,  33,  14
7681,  2585,  15
7681,  2644,  16
7681,  1009,  17
7681,  2104,  18
7681,  794,  19
7681,  3350,  20
7681,  530,  21
7681,  2736,  22
7681,  2197,  23
7681,  796,  24
7681,  2997,  25
7681,  1668,  26
7681,  1597,  27
7681,  170,  28
7681,  2818,  29
7681,  2780,  30
7681,  2602,  31
7681,  1350,  32
7681,  1313,  33
7681,  749,  34
7681,  235,  35
7681,  420,  36
7681,  1999,  37
7681,  3584,  38
7681,  1803,  39
7681,  3225,  40
7681,  198,  41
7681,  2079,  42
7681,  2824,  43
7681,  737,  44
7681,  1896,  45
7681,  3390,  46
7681,  317,  47
7681,  248,  48
7681,  247,  49
7681,  2584,  50
7681,  1364,  51
7681,  694,  52
7784,  2228,  0
7784,  2909,  1
7784,  2616,  2
7784,  2403,  3
7784,  831,  4
7784,  1772,  5
7784,  1072,  6
7784,  3319,  7
7784,  1182,  8
7784,  2454,  9
7784,  3013,  10
7784,  564,  11
7784,  522,  12
7784,  1713,  13
7784,  1443,  14
7784,  2280,  15
7784,  1978,  16
7784,  3506,  17
7784,  1646,  18
7784,  328,  19
7784,  3546,  20
7784,  155,  21
7784,  3263,  22
7784,  3539,  23
7784,  3137,  24
7784,  2945,  25
7784,  181,  26
7784,  3563,  27
7784,  1437,  28
7784,  883,  29
7784,  1009,  30
7784,  3599,  31
7784,  150,  32
7784,  1113,  33
7784,  3400,  34
7784,  2401,  35
7784,  2526,  36
7784,  1734,  37
7784,  9,  38
7784,  415,  39
7784,  935,  40
7784,  1812,  41
7784,  667,  42
7784,  881,  43
7784,  594,  44
7785,  694,  0
7785,  2147,  1
7785,  2904,  2
7785,  3438,  3
7785,  3202,  4
7785,  2627,  5
7785,  2574,  6
7785,  999,  7
7785,  2695,  8
7785,  227,  9
7785,  1046,  10
7785,  2041,  11
7785,  19,  12
7785,  36,  13
7785,  2717,  14
7785,  2682,  15
7785,  833,  16
7785,  1836,  17
7785,  1533,  18
7785,  3084,  19
7785,  2199,  20
7811,  1220,  1
7811,  2524,  2
7811,  429,  3
7811,  3046,  4
7811,  528,  5
7811,  1923,  6
7811,  3343,  7
7811,  722,  8
7811,  2747,  9
7811,  3216,  10
7811,  33,  13
7811,  2585,  14
7811,  2644,  15
7811,  3520,  16
7811,  2104,  17
7811,  685,  18
7811,  3350,  19
7811,  530,  20
7811,  2736,  21
7811,  2197,  22
7811,  2414,  23
7811,  2997,  24
7811,  1668,  25
7811,  1597,  26
7811,  170,  27
7811,  2818,  28
7811,  1811,  29
7811,  51,  30
7811,  1350,  31
7811,  1313,  32
7811,  749,  33
7811,  235,  34
7811,  2865,  35
7811,  1999,  36
7811,  3584,  37
7811,  1803,  38
7811,  3225,  39
7811,  2079,  40
7811,  2824,  41
7811,  737,  42
7811,  1896,  43
7811,  3390,  44
7811,  317,  45
7811,  616,  46
7811,  805,  47
7811,  2584,  48
7811,  1364,  49
7811,  694,  50
7811,  1185,  51
7812,  1132,  0
7812,  2826,  1
7812,  1702,  2
7812,  410,  3
7812,  3542,  4
7812,  1853,  5
7812,  1401,  6
7812,  2567,  7
7812,  135,  8
7812,  3490,  9
7812,  999,  10
7812,  3255,  11
7812,  1549,  12
7812,  446,  13
7812,  3438,  14
7812,  1498,  15
7812,  2909,  17
7812,  2616,  18
7812,  2403,  19
7812,  1075,  20
7812,  1050,  21
7812,  831,  22
7812,  1772,  23
7812,  1072,  24
7812,  3319,  25
7812,  1182,  26
7812,  2454,  27
7812,  521,  28
7812,  564,  29
7812,  522,  30
7812,  1713,  31
7812,  1443,  32
7812,  719,  33
7812,  1978,  34
7812,  3506,  35
7812,  1646,  36
7812,  328,  37
7812,  3546,  38
7812,  155,  39
7812,  3263,  40
7812,  2675,  41
7812,  3539,  42
7812,  2073,  43
7812,  2945,  44
7812,  1504,  45
7812,  3563,  46
7812,  883,  47
7812,  1757,  48
7812,  3304,  49
7812,  2644,  50
7812,  150,  51
7812,  1641,  52
7812,  2206,  53
7812,  274,  54
7812,  3018,  55
7820,  3018,  0
7820,  2747,  1
7820,  3216,  2
7820,  537,  3
7820,  33,  4
7820,  2585,  5
7820,  3599,  6
7820,  3520,  7
7820,  2104,  8
7820,  794,  9
7820,  3350,  10
7820,  530,  11
7820,  2736,  12
7820,  2197,  13
7820,  2414,  14
7820,  2997,  15
7820,  1668,  16
7820,  1597,  17
7820,  170,  18
7820,  2818,  19
7820,  1811,  20
7820,  2602,  21
7820,  1350,  22
7820,  1313,  23
7820,  749,  24
7820,  235,  25
7820,  420,  26
7820,  1999,  27
7820,  3584,  28
7820,  1803,  29
7820,  3225,  30
7820,  198,  31
7820,  2079,  32
7820,  2824,  33
7820,  737,  34
7820,  1896,  35
7820,  3390,  36
7820,  317,  37
7820,  248,  38
7820,  247,  39
7820,  2584,  40
7820,  1364,  41
7820,  694,  42
7820,  2147,  43
7820,  2904,  44
7820,  3438,  45
7820,  3202,  46
7820,  2627,  47
7820,  2574,  48
7820,  1300,  49
7820,  2695,  50
7820,  227,  51
7820,  1046,  52
7820,  2041,  53
7820,  19,  54
7820,  3241,  55
7820,  717,  56
7820,  2116,  57
7820,  1279,  58
7820,  189,  59
7826,  3018,  0
7826,  2747,  1
7826,  3216,  2
7826,  121,  3
7826,  33,  4
7826,  2585,  5
7826,  2644,  6
7826,  1009,  7
7826,  2104,  8
7826,  794,  9
7826,  3350,  10
7826,  530,  11
7826,  2736,  12
7826,  2197,  13
7826,  796,  14
7826,  2997,  15
7826,  1668,  16
7826,  1597,  17
7826,  170,  18
7826,  2818,  19
7826,  2780,  20
7826,  51,  21
7826,  1350,  22
7826,  1313,  23
7826,  749,  24
7826,  235,  25
7826,  420,  26
7826,  1713,  27
7826,  3584,  28
7826,  1803,  29
7826,  3225,  30
7826,  198,  31
7826,  2079,  32
7826,  2824,  33
7826,  737,  34
7826,  1896,  35
7826,  3390,  36
7826,  317,  37
7826,  247,  39
7826,  2584,  40
7826,  1364,  41
7826,  694,  42
7826,  2147,  43
7826,  2904,  44
7826,  3438,  45
7826,  3202,  46
7826,  1549,  47
7826,  2574,  48
7826,  999,  49
7826,  2695,  50
7826,  227,  51
7826,  1046,  52
7826,  2041,  53
7826,  3241,  54
7826,  36,  55
7826,  2717,  56
7826,  2682,  57
7826,  1965,  58
7826,  1836,  59
7826,  1533,  60
7826,  3084,  61
7826,  2199,  62
7828,  709,  0
7828,  3084,  1
7828,  1662,  2
7828,  1960,  3
7828,  3004,  4
7828,  2682,  5
7828,  2979,  6
7828,  448,  7
7828,  717,  8
7828,  2792,  9
7828,  1279,  10
7828,  2267,  11
7828,  2647,  12
7830,  2199,  0
7830,  3161,  1
7830,  2911,  2
7830,  2069,  3
7830,  645,  4
7830,  487,  5
7830,  1424,  6
7830,  1478,  7
7830,  3057,  8
7830,  3293,  10
7830,  1278,  11
7830,  213,  12
7830,  1794,  13
7830,  708,  14
7830,  1324,  15
7830,  2381,  16
7830,  158,  17
7830,  3093,  18
7830,  309,  19
7830,  1669,  20
7830,  22,  21
7830,  648,  22
7830,  2388,  23
7830,  3131,  24
7830,  212,  25
7830,  2906,  26
7830,  1258,  27
7830,  783,  28
7830,  1323,  29
7830,  2423,  30
7830,  1759,  31
7830,  93,  32
7830,  3155,  33
7839,  2497,  0
7839,  3052,  1
7839,  1120,  2
7839,  1877,  3
7839,  3460,  4
7839,  1835,  5
7839,  598,  6
7839,  3487,  7
7839,  1385,  8
7839,  2580,  9
7839,  842,  10
7839,  1497,  11
7839,  1825,  12
7839,  2345,  13
7839,  2923,  14
7839,  252,  15
7839,  3533,  16
7839,  239,  17
7839,  3027,  18
7839,  2417,  19
7839,  43,  20
7839,  1104,  21
7839,  967,  22
7839,  2093,  23
7839,  534,  24
7839,  2545,  26
7839,  2753,  27
7839,  102,  28
7839,  2911,  29
7839,  2124,  30
7839,  709,  31
7848,  2199,  0
7848,  3161,  1
7848,  797,  2
7848,  2069,  3
7848,  645,  4
7848,  487,  5
7848,  1478,  7
7848,  3057,  8
7848,  3293,  10
7848,  1278,  11
7848,  213,  12
7848,  1794,  13
7848,  708,  14
7848,  1324,  15
7848,  2381,  16
7848,  158,  17
7848,  3093,  18
7848,  309,  19
7848,  1669,  20
7848,  22,  21
7848,  648,  22
7848,  2388,  23
7848,  3131,  24
7848,  212,  25
7848,  2906,  26
7848,  1258,  27
7848,  783,  28
7848,  1323,  29
7848,  2423,  30
7848,  1759,  31
7848,  3285,  32
7848,  2716,  33
7848,  413,  34
7848,  1709,  35
7858,  1809,  0
7858,  1688,  1
7858,  2497,  2
7858,  3052,  3
7858,  1120,  4
7858,  1877,  5
7858,  3460,  6
7858,  1835,  7
7858,  598,  8
7858,  3487,  9
7858,  1385,  10
7858,  2580,  11
7858,  842,  12
7858,  1497,  13
7858,  1825,  14
7858,  2345,  15
7858,  2923,  16
7858,  252,  17
7858,  3533,  18
7858,  239,  19
7858,  3027,  20
7858,  2417,  21
7858,  43,  22
7858,  1104,  23
7858,  967,  24
7858,  2093,  25
7858,  534,  26
7858,  335,  27
7858,  2545,  28
7858,  2753,  29
7858,  102,  30
7858,  797,  31
7858,  2124,  32
7858,  709,  33
7868,  2825,  0
7868,  721,  1
7868,  2022,  2
7868,  3369,  3
7868,  1737,  4
7868,  287,  5
7868,  791,  6
7868,  1078,  7
7868,  2381,  8
7868,  158,  9
7868,  3093,  10
7868,  309,  11
7868,  1669,  12
7868,  22,  13
7868,  993,  14
7868,  648,  15
7868,  2388,  16
7868,  3131,  17
7868,  212,  18
7868,  2906,  19
7868,  1258,  20
7868,  783,  21
7868,  1323,  22
7868,  2423,  23
7868,  1759,  24
7868,  2549,  25
7868,  219,  26
7868,  1167,  27
7868,  400,  28
7868,  2709,  29
7868,  2392,  30
7868,  1118,  31
7868,  2122,  32
7868,  835,  33
7868,  1809,  34
7873,  1709,  0
7873,  3585,  1
7873,  3425,  2
7873,  1024,  3
7873,  3227,  4
7873,  949,  5
7873,  3529,  6
7873,  2105,  7
7873,  1309,  8
7873,  3374,  9
7873,  3052,  10
7873,  1120,  11
7873,  1877,  12
7873,  3460,  13
7873,  1835,  14
7873,  598,  15
7873,  3487,  16
7873,  2532,  17
7873,  1385,  18
7873,  2580,  19
7873,  842,  20
7873,  3598,  21
7873,  1497,  22
7873,  1825,  23
7873,  2345,  24
7873,  862,  25
7873,  2923,  26
7873,  252,  27
7873,  1567,  28
7873,  195,  29
7873,  503,  30
7873,  1839,  31
7873,  2804,  32
7873,  595,  33
7873,  1067,  34
7873,  439,  35
7873,  2535,  36
7878,  2825,  0
7878,  721,  1
7878,  2022,  2
7878,  3369,  3
7878,  1737,  4
7878,  287,  5
7878,  791,  6
7878,  1078,  7
7878,  2381,  8
7878,  158,  9
7878,  3093,  10
7878,  309,  11
7878,  1669,  12
7878,  22,  13
7878,  993,  14
7878,  648,  15
7878,  2388,  16
7878,  3131,  17
7878,  212,  18
7878,  2906,  19
7878,  1258,  20
7878,  783,  21
7878,  1323,  22
7878,  2423,  23
7878,  1759,  24
7878,  2549,  25
7878,  219,  26
7878,  1167,  27
7878,  583,  28
7878,  853,  29
7878,  2885,  30
7878,  622,  31
7878,  2739,  32
7878,  1690,  33
7878,  3481,  34
7878,  2958,  35
7878,  1989,  36
7878,  3568,  37
7878,  1272,  38
7878,  2577,  39
7878,  3196,  40
7878,  144,  41
7878,  1299,  42
7878,  1641,  44
7878,  3400,  45
7878,  2401,  46
7878,  2156,  47
7878,  435,  48
7893,  2535,  0
7893,  1370,  1
7893,  1702,  2
7893,  410,  3
7893,  128,  4
7893,  36,  5
7893,  3457,  6
7893,  2682,  7
7893,  833,  8
7893,  1836,  9
7893,  1533,  10
7893,  3084,  11
7893,  2199,  12
7898,  709,  0
7898,  3084,  1
7898,  1662,  2
7898,  3101,  3
7898,  3004,  4
7898,  2617,  5
7898,  2979,  6
7898,  1144,  7
7898,  717,  8
7898,  2116,  9
7898,  1279,  10
7898,  2790,  11
7898,  2825,  12
7903,  2701,  0
7903,  1442,  1
7903,  1295,  2
7903,  1899,  3
7903,  2067,  4
7903,  488,  5
7903,  193,  6
7903,  3262,  7
7903,  1362,  8
7903,  682,  9
7903,  2416,  10
7903,  1448,  11
7903,  2353,  12
7903,  701,  13
7903,  671,  14
7903,  2769,  15
7903,  3529,  16
7903,  2105,  17
7903,  1309,  18
7903,  3374,  19
7903,  3052,  20
7903,  1120,  21
7903,  1877,  22
7903,  3460,  23
7903,  1835,  24
7903,  598,  25
7903,  3487,  26
7903,  1385,  27
7903,  2580,  28
7903,  842,  29
7903,  3598,  30
7903,  1497,  31
7903,  1825,  32
7903,  2345,  33
7903,  862,  34
7903,  2923,  35
7903,  252,  36
7903,  1567,  37
7903,  195,  38
7903,  503,  39
7903,  1839,  40
7903,  2804,  41
7903,  595,  42
7903,  1067,  43
7903,  439,  44
7903,  2535,  45
7918,  3163,  0
7918,  976,  1
7918,  178,  2
7918,  357,  3
7918,  1541,  4
7918,  1478,  6
7918,  3057,  7
7918,  857,  8
7918,  3293,  9
7918,  1278,  10
7918,  213,  11
7918,  1794,  12
7918,  708,  13
7918,  1324,  14
7918,  2381,  15
7918,  158,  16
7918,  3093,  17
7918,  309,  18
7918,  1669,  19
7918,  22,  20
7918,  648,  21
7918,  2388,  22
7918,  3131,  23
7918,  212,  24
7918,  2906,  25
7918,  1258,  26
7918,  783,  27
7918,  1323,  28
7918,  2423,  29
7918,  1759,  30
7918,  154,  31
7918,  404,  32
7918,  2373,  33
7918,  2309,  34
7918,  2280,  35
7918,  1978,  36
7918,  3506,  37
7918,  1646,  38
7918,  328,  39
7918,  1811,  40
7962,  1811,  0
7962,  2602,  1
7962,  1350,  2
7962,  1313,  3
7962,  749,  4
7962,  235,  5
7962,  1620,  6
7962,  3435,  7
7962,  1032,  8
7962,  2444,  9
7962,  2670,  10
7962,  3052,  11
7962,  1120,  12
7962,  1877,  13
7962,  3460,  14
7962,  1835,  15
7962,  598,  16
7962,  3487,  17
7962,  2532,  18
7962,  1385,  19
7962,  2580,  20
7962,  842,  21
7962,  1497,  22
7962,  1825,  23
7962,  2345,  24
7962,  862,  25
7962,  2923,  26
7962,  252,  27
7962,  3533,  28
7962,  239,  29
7962,  3027,  30
7962,  2417,  31
7962,  43,  32
7962,  1104,  33
7962,  967,  34
7962,  2093,  35
7962,  534,  36
7962,  2708,  37
7962,  2564,  38
7962,  1601,  39
7962,  2386,  40
7962,  2693,  41
8006,  709,  0
8006,  963,  1
8006,  1533,  2
8006,  3084,  3
8006,  2199,  4
8006,  3161,  5
8006,  2911,  6
8006,  2069,  7
8006,  2753,  8
8006,  487,  9
8006,  1424,  10
8006,  2564,  11
8006,  1601,  12
8006,  2386,  13
8006,  2693,  14
8017,  3163,  0
8017,  976,  1
8017,  178,  2
8017,  357,  3
8017,  1541,  4
8017,  487,  6
8017,  645,  7
8017,  102,  8
8017,  797,  9
8017,  2124,  10
8017,  709,  11
8017,  963,  12
8017,  1533,  13
8017,  3084,  14
8017,  2199,  15
8028,  709,  0
8028,  3084,  1
8028,  1662,  2
8028,  1960,  3
8028,  3004,  4
8028,  2617,  5
8028,  2957,  6
8028,  448,  7
8028,  1853,  8
8028,  2041,  9
8028,  2567,  10
8028,  135,  11
8028,  3490,  12
8028,  1300,  13
8028,  3255,  14
8028,  1549,  15
8028,  446,  16
8028,  3450,  17
8028,  1498,  18
8028,  1133,  19
8028,  2909,  20
8028,  2616,  21
8028,  2403,  22
8028,  1075,  23
8028,  1050,  24
8028,  805,  25
8028,  2928,  26
8028,  648,  27
8028,  2388,  28
8028,  3131,  29
8028,  212,  30
8028,  2906,  31
8028,  1258,  32
8028,  783,  33
8028,  1323,  34
8028,  2423,  35
8028,  1759,  36
8028,  93,  37
8028,  3155,  38
8038,  2497,  0
8038,  3052,  1
8038,  1120,  2
8038,  1877,  3
8038,  3460,  4
8038,  1835,  5
8038,  598,  6
8038,  212,  7
8038,  1385,  8
8038,  2580,  9
8038,  842,  10
8038,  2175,  11
8038,  636,  12
8038,  248,  13
8038,  247,  14
8038,  2584,  15
8038,  1364,  16
8038,  694,  17
8038,  2147,  18
8038,  2904,  19
8038,  3438,  20
8038,  3202,  21
8038,  1098,  22
8038,  2574,  23
8038,  999,  24
8038,  2695,  25
8038,  227,  26
8038,  1046,  27
8038,  2041,  28
8038,  19,  29
8038,  36,  30
8038,  3457,  31
8038,  2682,  32
8038,  1836,  33
8038,  1662,  34
8038,  3084,  35
8038,  2199,  36
8048,  709,  0
8048,  963,  1
8048,  792,  2
8048,  1960,  3
8048,  3004,  4
8048,  2682,  5
8048,  2979,  6
8048,  448,  7
8048,  1853,  8
8048,  2041,  9
8048,  2567,  10
8048,  135,  11
8048,  3490,  12
8048,  1300,  13
8048,  2029,  14
8048,  1549,  15
8048,  446,  16
8048,  3438,  17
8048,  1498,  18
8048,  2909,  20
8048,  2616,  21
8048,  2403,  22
8048,  1075,  23
8048,  1050,  24
8048,  805,  25
8048,  2928,  26
8048,  648,  27
8048,  2388,  28
8048,  3131,  29
8048,  212,  30
8048,  2906,  31
8048,  1258,  32
8048,  783,  33
8048,  1323,  34
8048,  2423,  35
8048,  1759,  36
8048,  93,  37
8048,  2716,  38
8048,  413,  39
8048,  1709,  40
8061,  1809,  0
8061,  1688,  1
8061,  2497,  2
8061,  3052,  3
8061,  1120,  4
8061,  1877,  5
8061,  3460,  6
8061,  1835,  7
8061,  598,  8
8061,  3487,  9
8061,  1385,  10
8061,  2580,  11
8061,  842,  12
8061,  2175,  13
8061,  636,  14
8061,  248,  15
8061,  247,  16
8061,  2584,  17
8061,  1364,  18
8061,  694,  19
8061,  2147,  20
8061,  2904,  21
8061,  3438,  22
8061,  3202,  23
8061,  2627,  24
8061,  2574,  25
8061,  999,  26
8061,  2695,  27
8061,  227,  28
8061,  1046,  29
8061,  19,  31
8061,  36,  32
8061,  2717,  33
8061,  2682,  34
8061,  3004,  35
8061,  1836,  36
8061,  1533,  37
8061,  3084,  38
8061,  2199,  39
8074,  256,  0
8074,  995,  1
8074,  2672,  2
8074,  1266,  3
8074,  3078,  4
8074,  39,  5
